Tag,node_outputs,pipe_outputs,igeom,ArcGIS_file_name,nyrs,qset,q_in,q_out,k_r,Cp_r,rho_r,k_f,Cp_f,rho_f,nu_f,Tf_ini,RandGrad,Tr,d_set,eps,reuse_geom,max_radius,flow_model,heat_model,Qth_tree,Thermal Performance,int_d,B,sumdQrel_th,maxdQrel_th,a,b,num_doubles,maxtraintime,AI_modelpath,timesteps,max_sim_time,n_steps,nz,nitermax,niter,VF_speed_th,grid_width,grid_height,no_seams,h_pipe_length,v_pipe_length,seam_spacing,connections,fixed_head_node,testbank,reloadTrock,init_time,gw_darcy_velocity,mat_prop_case,open_th,well_exclusion_th,Hydraulic_conductivity,Porosity,rng_seed,COP,mat_d_prop,mat_K_prop,mat_pipe_ids,depths
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0684],[1026],[6222],2.9,926,2400,0.58,4186,1000,1.20E-06,8.49,0.022,[-0.022 8.8],1.78,0.2,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0043],[1026],[6222],2.2,932,2400,0.58,4186,1000,1.20E-06,9.36,0.028,[-0.028 8.8],3.2,0.6,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.836222829,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0061],[1026],[6222],2.7,933,2400,0.58,4186,1000,1.20E-06,9.94,0.032,[-0.032 8.8],1.9,0.8,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0559],[1026],[6222],2.2,930,2400,0.58,4186,1000,1.20E-06,9.795,0.031,[-0.031 8.8],1.72,0.1,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0023],[1026],[6222],2.8,990,2400,0.58,4186,1000,1.20E-06,9.215,0.027,[-0.027 8.8],2.27,0.9,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0161],[1026],[6222],2.2,939,2400,0.58,4186,1000,1.20E-06,10.085,0.033,[-0.033 8.8],1.52,0.7,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0244],[1026],[6222],2.5,944,2400,0.58,4186,1000,1.20E-06,9.215,0.027,[-0.027 8.8],2.78,0.9,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.471058409,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0226],[1026],[6222],2.9,978,2400,0.58,4186,1000,1.20E-06,9.36,0.028,[-0.028 8.8],2.56,0.7,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.507092955,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0415],[1026],[6222],2.3,968,2400,0.58,4186,1000,1.20E-06,7.765,0.017,[-0.017 8.8],3.52,0.5,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.368384044,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0365],[1026],[6222],2.7,972,2400,0.58,4186,1000,1.20E-06,10.375,0.035,[-0.035 8.8],2.45,0.9,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.408125912,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0139],[1026],[6222],2.4,923,2400,0.58,4186,1000,1.20E-06,10.665,0.037,[-0.037 8.8],2.39,0.1,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.580353884,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0321],[1026],[6222],2.8,981,2400,0.58,4186,1000,1.20E-06,9.505,0.029,[-0.029 8.8],2.9,0.4,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.436356288,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0121],[1026],[6222],2.3,958,2400,0.58,4186,1000,1.20E-06,9.215,0.027,[-0.027 8.8],2.38,0.5,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.607109236,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0453],[1026],[6222],2.7,935,2400,0.58,4186,1000,1.20E-06,9.795,0.031,[-0.031 8.8],3.39,0.5,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.371209255,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0103],[1026],[6222],2.7,980,2400,0.58,4186,1000,1.20E-06,8.78,0.024,[-0.024 8.8],3.75,0.4,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.682320032,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0348],[1026],[6222],2.8,1000,2400,0.58,4186,1000,1.20E-06,8.925,0.025,[-0.025 8.8],3.57,0.2,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.424471461,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0039],[1026],[6222],2.8,971,2400,0.58,4186,1000,1.20E-06,9.505,0.029,[-0.029 8.8],2.68,1,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.875183436,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.023],[1026],[6222],2.3,938,2400,0.58,4186,1000,1.20E-06,9.07,0.026,[-0.026 8.8],2.37,0.5,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.468777949,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0042],[1026],[6222],2.5,985,2400,0.58,4186,1000,1.20E-06,8.49,0.022,[-0.022 8.8],2.07,0.5,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0442],[1026],[6222],2.9,968,2400,0.58,4186,1000,1.20E-06,8.78,0.024,[-0.024 8.8],2.83,0.9,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.384647896,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0433],[1026],[6222],2.3,922,2400,0.58,4186,1000,1.20E-06,8.2,0.02,[-0.02 8.8],2.57,1,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.358256811,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0474],[1026],[6222],2.6,961,2400,0.58,4186,1000,1.20E-06,8.345,0.021,[-0.021 8.8],3.12,0.2,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.360225822,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0085],[1026],[6222],2.3,954,2400,0.58,4186,1000,1.20E-06,10.665,0.037,[-0.037 8.8],2.24,0.6,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.686762863,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0629],[1026],[6222],3,941,2400,0.58,4186,1000,1.20E-06,9.94,0.032,[-0.032 8.8],3.47,0.1,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.332541838,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
